customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
cust_003816,299,2,399.66999999999996,2,3,2,7,Potential Loyalists
cust_003818,262,2,324.51,2,3,2,7,Potential Loyalists
cust_003819,598,1,199.44,1,1,1,3,Needs Attention
cust_003822,312,1,229.55,2,1,1,4,Needs Attention
cust_003823,383,3,772.6700000000001,2,4,3,9,Loyal Customers
cust_003824,152,1,141.1,3,1,1,5,Needs Attention
cust_003825,403,1,180.51,2,1,1,4,Needs Attention
cust_003827,710,1,378.18,1,1,2,4,Needs Attention
cust_003828,73,2,1233.6999999999998,4,3,3,10,Champions
cust_003829,17,1,916.46,4,1,3,8,Loyal Customers
cust_003830,265,2,423.77000000000004,2,3,2,7,Potential Loyalists
cust_003831,5,2,497.76,4,3,2,9,Loyal Customers
cust_003832,87,3,2313.79,4,4,4,12,Champions
cust_003833,270,1,435.45,2,1,2,5,Needs Attention
cust_003835,27,2,402.16999999999996,4,3,2,9,Loyal Customers
cust_003837,194,1,22.34,3,1,1,5,Needs Attention
cust_003838,552,1,33.9,1,1,1,3,Needs Attention
cust_003839,477,2,411.81,1,3,2,6,Potential Loyalists
cust_003840,104,2,564.14,3,3,2,8,Loyal Customers
cust_003841,38,3,734.53,4,4,3,11,Champions
cust_003842,543,1,555.45,1,1,2,4,Needs Attention
cust_003843,196,1,254.94,3,1,2,6,Potential Loyalists
cust_003845,154,5,5238.22,3,4,4,11,Champions
cust_003847,649,1,1758.49,1,1,3,5,At Risk (high value)
cust_003849,162,3,1908.87,3,4,4,11,Champions
cust_003850,222,3,647.23,3,4,3,10,Champions
cust_003853,691,1,1806.08,1,1,4,6,Potential Loyalists
cust_003854,212,4,213.57,3,4,1,8,Loyal Customers
cust_003856,505,2,1066.7,1,3,3,7,Potential Loyalists
cust_003858,73,1,77.17,4,1,1,6,Potential Loyalists
cust_003859,601,1,89.89,1,1,1,3,Needs Attention
cust_003861,197,3,1238.78,3,4,3,10,Champions
cust_003862,68,3,514.35,4,4,2,10,Champions
cust_003863,192,2,878.89,3,3,3,9,Loyal Customers
cust_003864,689,1,93.95,1,1,1,3,Needs Attention
cust_003866,85,2,2083.48,4,3,4,11,Champions
cust_003867,96,3,1690.5500000000002,4,4,3,11,Champions
cust_003868,200,1,510.1,3,1,2,6,Potential Loyalists
cust_003869,455,1,1931.69,1,1,4,6,Potential Loyalists
cust_003870,166,1,306.69,3,1,2,6,Potential Loyalists
cust_003871,6,2,521.52,4,3,2,9,Loyal Customers
cust_003872,165,2,1759.52,3,3,3,9,Loyal Customers
cust_003873,516,1,31.46,1,1,1,3,Needs Attention
cust_003874,227,2,4083.41,3,3,4,10,Champions
cust_003875,73,2,2780.9000000000005,4,3,4,11,Champions
cust_003876,420,2,609.4,2,3,3,8,Loyal Customers
cust_003878,521,1,401.42,1,1,2,4,Needs Attention
cust_003879,472,1,104.38,1,1,1,3,Needs Attention
cust_003880,343,2,2042.97,2,3,4,9,Loyal Customers
cust_003881,601,1,588.4300000000001,1,1,3,5,At Risk (high value)
cust_003882,555,1,793.06,1,1,3,5,At Risk (high value)
cust_003883,109,2,1235.71,3,3,3,9,Loyal Customers
cust_003885,265,2,359.43,2,3,2,7,Potential Loyalists
cust_003888,223,1,221.01,3,1,1,5,Needs Attention
cust_003889,465,2,227.18,1,3,1,5,Needs Attention
cust_003890,245,2,461.48,2,3,2,7,Potential Loyalists
cust_003891,126,1,26.28,3,1,1,5,Needs Attention
cust_003892,580,2,1758.99,1,3,3,7,Potential Loyalists
cust_003893,236,2,2333.0,3,3,4,10,Champions
cust_003895,669,1,169.49,1,1,1,3,Needs Attention
cust_003896,587,1,455.7000000000001,1,1,2,4,Needs Attention
cust_003897,80,3,658.84,4,4,3,11,Champions
cust_003898,132,1,185.04,3,1,1,5,Needs Attention
cust_003899,334,1,113.33,2,1,1,4,Needs Attention
cust_003900,237,2,1022.1500000000001,3,3,3,9,Loyal Customers
cust_003901,251,1,1448.59,2,1,3,6,Potential Loyalists
cust_003902,646,1,309.86,1,1,2,4,Needs Attention
cust_003904,47,3,493.37,4,4,2,10,Champions
cust_003905,582,1,1091.46,1,1,3,5,At Risk (high value)
cust_003906,212,2,573.2400000000001,3,3,2,8,Loyal Customers
cust_003907,377,1,152.48000000000002,2,1,1,4,Needs Attention
cust_003908,349,1,224.21,2,1,1,4,Needs Attention
cust_003909,172,3,3268.76,3,4,4,11,Champions
cust_003911,352,1,75.71,2,1,1,4,Needs Attention
cust_003913,344,1,525.84,2,1,2,5,Needs Attention
cust_003915,476,1,3220.1600000000003,1,1,4,6,Potential Loyalists
cust_003916,569,1,29.85,1,1,1,3,Needs Attention
cust_003917,123,1,1277.14,3,1,3,7,Potential Loyalists
cust_003918,574,1,288.92,1,1,2,4,Needs Attention
cust_003920,61,1,136.22,4,1,1,6,Potential Loyalists
cust_003922,33,1,515.9399999999999,4,1,2,7,Potential Loyalists
cust_003923,338,2,325.6,2,3,2,7,Potential Loyalists
cust_003924,354,2,1575.41,2,3,3,8,Loyal Customers
cust_003925,45,3,1254.01,4,4,3,11,Champions
cust_003926,628,1,2070.71,1,1,4,6,Potential Loyalists
cust_003927,221,2,3330.2,3,3,4,10,Champions
cust_003928,398,2,455.09999999999997,2,3,2,7,Potential Loyalists
cust_003929,510,1,475.24,1,1,2,4,Needs Attention
cust_003930,552,1,2322.27,1,1,4,6,Potential Loyalists
cust_003932,42,6,6463.26,4,4,4,12,Champions
cust_003933,39,2,1838.52,4,3,4,11,Champions
cust_003935,451,2,2797.2799999999997,1,3,4,8,Loyal Customers
cust_003936,204,1,69.87,3,1,1,5,Needs Attention
cust_003937,405,1,138.61,2,1,1,4,Needs Attention
cust_003939,191,2,270.56,3,3,2,8,Loyal Customers
cust_003940,391,1,442.54,2,1,2,5,Needs Attention
cust_003943,700,1,239.58,1,1,1,3,Needs Attention
cust_003944,575,1,973.91,1,1,3,5,At Risk (high value)
cust_003945,153,1,78.55000000000001,3,1,1,5,Needs Attention
cust_003947,125,1,222.69,3,1,1,5,Needs Attention
cust_003949,443,1,204.68,1,1,1,3,Needs Attention
cust_003951,396,3,1210.62,2,4,3,9,Loyal Customers
cust_003952,114,1,61.12,3,1,1,5,Needs Attention
cust_003953,526,1,107.67,1,1,1,3,Needs Attention
cust_003954,217,1,534.0699999999999,3,1,2,6,Potential Loyalists
cust_003955,34,2,1758.8500000000001,4,3,3,10,Champions
cust_003956,220,2,4226.86,3,3,4,10,Champions
cust_003957,84,3,452.54,4,4,2,10,Champions
cust_003959,38,5,1404.2,4,4,3,11,Champions
cust_003960,315,2,184.58999999999997,2,3,1,6,Potential Loyalists
cust_003961,505,1,335.71000000000004,1,1,2,4,Needs Attention
cust_003962,459,1,342.42,1,1,2,4,Needs Attention
cust_003963,47,1,1775.43,4,1,4,9,Loyal Customers
cust_003965,11,1,431.0,4,1,2,7,Potential Loyalists
cust_003966,20,1,175.54,4,1,1,6,Potential Loyalists
cust_003967,288,2,302.72,2,3,2,7,Potential Loyalists
cust_003968,474,2,452.39,1,3,2,6,Potential Loyalists
cust_003969,155,2,1374.8399999999997,3,3,3,9,Loyal Customers
cust_003970,1,5,6747.67,4,4,4,12,Champions
cust_003972,286,1,37.06,2,1,1,4,Needs Attention
cust_003973,121,1,207.64,3,1,1,5,Needs Attention
cust_003974,414,1,151.22,2,1,1,4,Needs Attention
cust_003976,130,3,1783.71,3,4,4,11,Champions
cust_003977,207,1,2486.26,3,1,4,8,Loyal Customers
cust_003980,479,1,270.93,1,1,2,4,Needs Attention
cust_003981,120,3,3676.8,3,4,4,11,Champions
cust_003982,48,1,226.62,4,1,1,6,Potential Loyalists
cust_003983,84,4,2813.4900000000002,4,4,4,12,Champions
cust_003985,63,3,483.19000000000005,4,4,2,10,Champions
cust_003987,621,1,3121.18,1,1,4,6,Potential Loyalists
cust_003988,99,1,334.62,3,1,2,6,Potential Loyalists
cust_003990,103,1,135.42,3,1,1,5,Needs Attention
cust_003991,367,1,559.6899999999999,2,1,2,5,Needs Attention
cust_003992,103,2,447.98,3,3,2,8,Loyal Customers
cust_003993,390,1,743.14,2,1,3,6,Potential Loyalists
cust_003994,127,2,1025.19,3,3,3,9,Loyal Customers
cust_003996,637,1,192.77,1,1,1,3,Needs Attention
cust_003998,81,3,489.76,4,4,2,10,Champions
cust_004000,15,4,4089.1600000000008,4,4,4,12,Champions
cust_004001,281,3,935.77,2,4,3,9,Loyal Customers
cust_004002,519,1,1398.0200000000002,1,1,3,5,At Risk (high value)
cust_004004,81,1,69.55,4,1,1,6,Potential Loyalists
cust_004005,137,3,3372.41,3,4,4,11,Champions
cust_004006,42,2,1752.71,4,3,3,10,Champions
cust_004008,41,4,782.44,4,4,3,11,Champions
cust_004009,30,3,927.99,4,4,3,11,Champions
cust_004011,478,1,161.78,1,1,1,3,Needs Attention
cust_004014,58,2,334.13,4,3,2,9,Loyal Customers
cust_004016,288,3,3722.69,2,4,4,10,Champions
cust_004017,634,1,1463.48,1,1,3,5,At Risk (high value)
cust_004018,110,3,1014.15,3,4,3,10,Champions
cust_004019,82,3,692.56,4,4,3,11,Champions
cust_004020,388,1,1646.68,2,1,3,6,Potential Loyalists
cust_004021,504,1,78.57000000000001,1,1,1,3,Needs Attention
cust_004022,360,1,93.11,2,1,1,4,Needs Attention
cust_004023,89,2,297.10999999999996,4,3,2,9,Loyal Customers
cust_004025,370,3,415.36,2,4,2,8,Loyal Customers
cust_004027,61,2,2573.79,4,3,4,11,Champions
cust_004030,407,1,203.36,2,1,1,4,Needs Attention
cust_004033,34,4,2741.51,4,4,4,12,Champions
cust_004035,312,1,3709.77,2,1,4,7,Potential Loyalists
cust_004036,76,2,937.71,4,3,3,10,Champions
cust_004037,424,1,108.08,2,1,1,4,Needs Attention
cust_004038,154,1,220.92,3,1,1,5,Needs Attention
cust_004039,148,1,142.81,3,1,1,5,Needs Attention
cust_004040,149,1,313.14,3,1,2,6,Potential Loyalists
cust_004041,216,2,465.37,3,3,2,8,Loyal Customers
cust_004042,265,3,666.25,2,4,3,9,Loyal Customers
cust_004047,607,1,2202.78,1,1,4,6,Potential Loyalists
cust_004050,224,3,343.31,3,4,2,9,Loyal Customers
cust_004051,350,1,322.79999999999995,2,1,2,5,Needs Attention
cust_004052,4,2,2151.42,4,3,4,11,Champions
cust_004053,132,3,1417.2800000000002,3,4,3,10,Champions
cust_004054,409,1,174.5,2,1,1,4,Needs Attention
cust_004055,439,1,29.91,1,1,1,3,Needs Attention
cust_004056,38,1,1590.37,4,1,3,8,Loyal Customers
cust_004059,25,1,28.36,4,1,1,6,Potential Loyalists
cust_004060,85,2,410.21999999999997,4,3,2,9,Loyal Customers
cust_004061,15,1,76.58,4,1,1,6,Potential Loyalists
cust_004062,89,2,386.94,4,3,2,9,Loyal Customers
cust_004063,645,1,1357.66,1,1,3,5,At Risk (high value)
cust_004064,77,1,243.37,4,1,2,7,Potential Loyalists
cust_004065,599,1,202.47,1,1,1,3,Needs Attention
cust_004066,382,1,1424.99,2,1,3,6,Potential Loyalists
cust_004067,112,1,206.08,3,1,1,5,Needs Attention
cust_004068,567,1,251.45,1,1,2,4,Needs Attention
cust_004070,423,2,578.0999999999999,2,3,2,7,Potential Loyalists
cust_004071,13,2,737.4000000000001,4,3,3,10,Champions
cust_004072,593,1,342.15000000000003,1,1,2,4,Needs Attention
cust_004075,9,1,290.26,4,1,2,7,Potential Loyalists
cust_004076,230,3,2681.02,3,4,4,11,Champions
cust_004077,49,1,107.49,4,1,1,6,Potential Loyalists
cust_004078,191,2,617.2199999999999,3,3,3,9,Loyal Customers
cust_004079,500,2,2195.3,1,3,4,8,Loyal Customers
cust_004080,152,1,96.66,3,1,1,5,Needs Attention
cust_004081,581,1,425.94,1,1,2,4,Needs Attention
cust_004082,168,2,341.28000000000003,3,3,2,8,Loyal Customers
cust_004083,218,1,1014.36,3,1,3,7,Potential Loyalists
cust_004085,248,1,398.0,2,1,2,5,Needs Attention
cust_004086,83,4,5703.36,4,4,4,12,Champions
cust_004087,139,2,2030.7599999999998,3,3,4,10,Champions
cust_004088,45,2,4093.12,4,3,4,11,Champions
cust_004090,160,2,1829.37,3,3,4,10,Champions
cust_004091,290,1,2811.14,2,1,4,7,Potential Loyalists
cust_004092,548,1,268.2,1,1,2,4,Needs Attention
cust_004094,526,1,496.79,1,1,2,4,Needs Attention
cust_004095,384,1,2465.61,2,1,4,7,Potential Loyalists
cust_004096,627,1,378.33,1,1,2,4,Needs Attention
cust_004098,77,1,1163.03,4,1,3,8,Loyal Customers
cust_004099,599,1,1258.87,1,1,3,5,At Risk (high value)
cust_004100,637,1,517.59,1,1,2,4,Needs Attention
cust_004102,390,2,3415.64,2,3,4,9,Loyal Customers
cust_004103,91,2,298.1,4,3,2,9,Loyal Customers
cust_004107,271,4,2337.4,2,4,4,10,Champions
cust_004108,124,2,539.77,3,3,2,8,Loyal Customers
cust_004109,349,3,2710.66,2,4,4,10,Champions
cust_004112,375,1,71.28999999999999,2,1,1,4,Needs Attention
cust_004114,565,2,366.95000000000005,1,3,2,6,Potential Loyalists
cust_004116,147,1,494.88,3,1,2,6,Potential Loyalists
cust_004117,529,3,2463.71,1,4,4,9,Loyal Customers
cust_004118,327,2,735.7700000000001,2,3,3,8,Loyal Customers
cust_004120,130,2,806.6300000000001,3,3,3,9,Loyal Customers
cust_004121,124,1,622.13,3,1,3,7,Potential Loyalists
cust_004122,714,1,80.47,1,1,1,3,Needs Attention
cust_004123,423,1,64.82000000000001,2,1,1,4,Needs Attention
cust_004124,175,2,793.34,3,3,3,9,Loyal Customers
cust_004129,450,1,346.4,1,1,2,4,Needs Attention
cust_004130,311,2,373.08000000000004,2,3,2,7,Potential Loyalists
cust_004131,388,4,4552.95,2,4,4,10,Champions
cust_004133,32,3,2203.42,4,4,4,12,Champions
cust_004134,370,2,2446.77,2,3,4,9,Loyal Customers
cust_004135,372,3,1521.87,2,4,3,9,Loyal Customers
cust_004136,656,2,133.49,1,3,1,5,Needs Attention
cust_004137,503,1,625.97,1,1,3,5,At Risk (high value)
cust_004138,405,2,213.26,2,3,1,6,Potential Loyalists
cust_004141,663,1,754.24,1,1,3,5,At Risk (high value)
cust_004142,109,1,2046.0,3,1,4,8,Loyal Customers
cust_004143,208,2,975.9000000000001,3,3,3,9,Loyal Customers
cust_004144,383,2,257.71999999999997,2,3,2,7,Potential Loyalists
cust_004145,421,2,2878.61,2,3,4,9,Loyal Customers
cust_004146,150,3,3964.75,3,4,4,11,Champions
cust_004147,110,1,1317.52,3,1,3,7,Potential Loyalists
cust_004150,41,4,1049.22,4,4,3,11,Champions
cust_004151,151,3,2431.59,3,4,4,11,Champions
cust_004152,536,2,1113.8200000000002,1,3,3,7,Potential Loyalists
cust_004154,238,1,463.96,3,1,2,6,Potential Loyalists
cust_004155,149,3,6970.55,3,4,4,11,Champions
cust_004157,30,2,247.27,4,3,2,9,Loyal Customers
cust_004158,120,2,722.3,3,3,3,9,Loyal Customers
cust_004159,137,1,296.9,3,1,2,6,Potential Loyalists
cust_004160,547,1,308.35,1,1,2,4,Needs Attention
cust_004161,315,2,1522.24,2,3,3,8,Loyal Customers
cust_004162,534,1,146.31,1,1,1,3,Needs Attention
cust_004163,37,1,2766.33,4,1,4,9,Loyal Customers
cust_004164,256,2,968.21,2,3,3,8,Loyal Customers
cust_004167,423,1,164.56,2,1,1,4,Needs Attention
cust_004169,386,1,94.71,2,1,1,4,Needs Attention
cust_004171,180,1,676.23,3,1,3,7,Potential Loyalists
cust_004172,63,1,114.93,4,1,1,6,Potential Loyalists
cust_004173,174,2,1163.6100000000001,3,3,3,9,Loyal Customers
cust_004174,229,1,106.02,3,1,1,5,Needs Attention
cust_004175,102,3,4192.01,3,4,4,11,Champions
cust_004176,550,1,1988.4,1,1,4,6,Potential Loyalists
cust_004177,8,3,2124.46,4,4,4,12,Champions
cust_004178,108,2,2932.84,3,3,4,10,Champions
cust_004179,220,3,663.75,3,4,3,10,Champions
cust_004180,424,2,1292.6399999999999,2,3,3,8,Loyal Customers
cust_004181,203,1,3347.83,3,1,4,8,Loyal Customers
cust_004182,160,2,774.53,3,3,3,9,Loyal Customers
cust_004183,144,3,785.51,3,4,3,10,Champions
cust_004184,533,1,370.24,1,1,2,4,Needs Attention
cust_004185,110,2,556.6400000000001,3,3,2,8,Loyal Customers
cust_004186,26,1,50.2,4,1,1,6,Potential Loyalists
cust_004187,443,1,667.35,1,1,3,5,At Risk (high value)
cust_004188,366,2,3348.13,2,3,4,9,Loyal Customers
cust_004190,645,1,124.2,1,1,1,3,Needs Attention
cust_004195,154,2,586.13,3,3,3,9,Loyal Customers
cust_004196,540,2,237.02,1,3,1,5,Needs Attention
cust_004197,308,2,906.1600000000001,2,3,3,8,Loyal Customers
cust_004198,151,1,213.57,3,1,1,5,Needs Attention
cust_004199,411,2,474.52,2,3,2,7,Potential Loyalists
cust_004200,125,5,1073.16,3,4,3,10,Champions
cust_004203,393,1,763.06,2,1,3,6,Potential Loyalists
cust_004204,244,2,418.14000000000004,2,3,2,7,Potential Loyalists
cust_004206,353,2,2387.71,2,3,4,9,Loyal Customers
cust_004207,132,1,66.65,3,1,1,5,Needs Attention
cust_004208,526,2,3379.2799999999997,1,3,4,8,Loyal Customers
cust_004209,298,1,2741.3,2,1,4,7,Potential Loyalists
cust_004210,49,3,2587.67,4,4,4,12,Champions
cust_004211,486,2,3507.62,1,3,4,8,Loyal Customers
cust_004212,222,2,1823.4,3,3,4,10,Champions
cust_004213,9,4,2244.0,4,4,4,12,Champions
cust_004214,530,2,2427.8700000000003,1,3,4,8,Loyal Customers
cust_004215,381,2,993.98,2,3,3,8,Loyal Customers
cust_004216,534,1,150.42000000000002,1,1,1,3,Needs Attention
cust_004217,544,1,1774.64,1,1,4,6,Potential Loyalists
cust_004218,392,4,4170.58,2,4,4,10,Champions
cust_004221,367,1,1746.17,2,1,3,6,Potential Loyalists
cust_004222,251,1,3107.94,2,1,4,7,Potential Loyalists
cust_004223,49,2,1171.28,4,3,3,10,Champions
cust_004224,450,1,223.34,1,1,1,3,Needs Attention
cust_004225,385,4,3455.62,2,4,4,10,Champions
cust_004227,166,3,2609.26,3,4,4,11,Champions
cust_004228,183,4,3073.7799999999997,3,4,4,11,Champions
cust_004231,292,2,2617.0300000000007,2,3,4,9,Loyal Customers
cust_004232,116,4,1390.32,3,4,3,10,Champions
cust_004233,577,2,558.66,1,3,2,6,Potential Loyalists
cust_004234,170,3,1983.3600000000001,3,4,4,11,Champions
cust_004235,335,1,290.02,2,1,2,5,Needs Attention
cust_004236,173,2,218.84,3,3,1,7,Potential Loyalists
cust_004237,288,2,181.72,2,3,1,6,Potential Loyalists
cust_004238,505,2,146.11,1,3,1,5,Needs Attention
cust_004239,176,2,983.27,3,3,3,9,Loyal Customers
cust_004240,483,1,266.3,1,1,2,4,Needs Attention
cust_004241,652,1,198.6,1,1,1,3,Needs Attention
cust_004242,82,3,1144.79,4,4,3,11,Champions
cust_004243,96,3,200.92,4,4,1,9,Loyal Customers
cust_004247,597,1,1280.21,1,1,3,5,At Risk (high value)
cust_004248,542,1,443.0700000000001,1,1,2,4,Needs Attention
cust_004249,453,2,2526.97,1,3,4,8,Loyal Customers
cust_004250,621,2,503.0,1,3,2,6,Potential Loyalists
cust_004251,152,1,1896.83,3,1,4,8,Loyal Customers
cust_004253,526,2,576.9300000000001,1,3,2,6,Potential Loyalists
cust_004255,358,2,881.52,2,3,3,8,Loyal Customers
cust_004257,680,1,161.02,1,1,1,3,Needs Attention
cust_004258,709,1,314.15,1,1,2,4,Needs Attention
cust_004259,309,2,2046.39,2,3,4,9,Loyal Customers
cust_004260,55,3,600.2800000000001,4,4,3,11,Champions
cust_004261,150,4,2130.0499999999997,3,4,4,11,Champions
cust_004262,27,2,1825.46,4,3,4,11,Champions
cust_004263,97,2,285.87,3,3,2,8,Loyal Customers
cust_004264,445,2,514.55,1,3,2,6,Potential Loyalists
cust_004266,403,1,50.83,2,1,1,4,Needs Attention
cust_004267,316,2,2575.81,2,3,4,9,Loyal Customers
cust_004268,285,3,2176.59,2,4,4,10,Champions
cust_004270,113,4,795.1,3,4,3,10,Champions
cust_004271,83,1,1604.86,4,1,3,8,Loyal Customers
cust_004272,346,1,141.4,2,1,1,4,Needs Attention
cust_004273,77,1,254.67,4,1,2,7,Potential Loyalists
cust_004274,677,1,166.37,1,1,1,3,Needs Attention
cust_004275,557,1,3035.42,1,1,4,6,Potential Loyalists
cust_004276,116,2,917.18,3,3,3,9,Loyal Customers
cust_004277,165,2,455.83,3,3,2,8,Loyal Customers
cust_004278,246,2,3152.4700000000003,2,3,4,9,Loyal Customers
cust_004280,240,1,2020.96,3,1,4,8,Loyal Customers
cust_004282,222,2,3210.6900000000005,3,3,4,10,Champions
cust_004283,29,1,2716.05,4,1,4,9,Loyal Customers
cust_004284,59,3,2211.81,4,4,4,12,Champions
cust_004285,193,1,1193.6699999999998,3,1,3,7,Potential Loyalists
cust_004286,683,1,99.68,1,1,1,3,Needs Attention
cust_004287,12,4,908.51,4,4,3,11,Champions
cust_004288,635,1,89.89,1,1,1,3,Needs Attention
cust_004289,115,2,1350.52,3,3,3,9,Loyal Customers
cust_004290,162,2,1295.2800000000002,3,3,3,9,Loyal Customers
cust_004292,305,1,1940.1,2,1,4,7,Potential Loyalists
cust_004293,423,1,38.19,2,1,1,4,Needs Attention
cust_004295,388,1,162.22,2,1,1,4,Needs Attention
cust_004297,286,3,2417.7,2,4,4,10,Champions
cust_004298,91,3,608.95,4,4,3,11,Champions
cust_004299,115,2,564.71,3,3,2,8,Loyal Customers
cust_004300,30,3,721.55,4,4,3,11,Champions
cust_004301,173,1,490.4,3,1,2,6,Potential Loyalists
cust_004302,723,1,249.76,1,1,2,4,Needs Attention
cust_004305,376,1,190.65,2,1,1,4,Needs Attention
cust_004306,657,1,797.36,1,1,3,5,At Risk (high value)
cust_004307,424,1,160.85,2,1,1,4,Needs Attention
cust_004308,722,1,569.2700000000001,1,1,2,4,Needs Attention
cust_004310,100,2,289.7,3,3,2,8,Loyal Customers
cust_004311,147,4,4254.6900000000005,3,4,4,11,Champions
cust_004312,58,2,2342.91,4,3,4,11,Champions
cust_004313,456,1,150.55,1,1,1,3,Needs Attention
cust_004314,143,2,1188.69,3,3,3,9,Loyal Customers
cust_004316,120,3,1751.1299999999999,3,4,3,10,Champions
cust_004317,85,2,2504.98,4,3,4,11,Champions
cust_004318,58,1,228.01,4,1,1,6,Potential Loyalists
cust_004319,606,1,354.59000000000003,1,1,2,4,Needs Attention
cust_004320,280,2,1802.02,2,3,4,9,Loyal Customers
cust_004321,8,3,2384.08,4,4,4,12,Champions
cust_004322,6,1,346.54999999999995,4,1,2,7,Potential Loyalists
cust_004323,7,1,51.61,4,1,1,6,Potential Loyalists
cust_004324,394,1,52.2,2,1,1,4,Needs Attention
cust_004326,63,2,3050.6,4,3,4,11,Champions
cust_004327,232,2,3074.02,3,3,4,10,Champions
cust_004329,40,2,2952.6100000000006,4,3,4,11,Champions
cust_004330,20,3,2268.75,4,4,4,12,Champions
cust_004331,239,2,370.87,3,3,2,8,Loyal Customers
cust_004332,147,2,133.3,3,3,1,7,Potential Loyalists
cust_004334,298,1,664.04,2,1,3,6,Potential Loyalists
cust_004335,189,2,2533.6200000000003,3,3,4,10,Champions
cust_004340,18,2,633.98,4,3,3,10,Champions
cust_004341,382,1,238.56,2,1,1,4,Needs Attention
cust_004346,309,1,2872.14,2,1,4,7,Potential Loyalists
cust_004348,29,3,771.25,4,4,3,11,Champions
cust_004349,79,3,382.03,4,4,2,10,Champions
cust_004350,14,2,1677.85,4,3,3,10,Champions
cust_004354,70,4,648.66,4,4,3,11,Champions
cust_004355,606,1,1082.5,1,1,3,5,At Risk (high value)
cust_004356,497,1,110.96,1,1,1,3,Needs Attention
cust_004357,39,2,874.11,4,3,3,10,Champions
cust_004358,77,1,471.27,4,1,2,7,Potential Loyalists
cust_004359,224,1,821.65,3,1,3,7,Potential Loyalists
cust_004360,118,1,545.01,3,1,2,6,Potential Loyalists
cust_004361,669,1,316.28000000000003,1,1,2,4,Needs Attention
cust_004362,108,2,730.1,3,3,3,9,Loyal Customers
cust_004363,526,1,1506.92,1,1,3,5,At Risk (high value)
cust_004364,313,2,342.07,2,3,2,7,Potential Loyalists
cust_004365,33,1,85.75,4,1,1,6,Potential Loyalists
cust_004366,510,2,2880.85,1,3,4,8,Loyal Customers
cust_004367,123,1,2190.05,3,1,4,8,Loyal Customers
cust_004368,9,3,654.39,4,4,3,11,Champions
cust_004369,377,2,1667.22,2,3,3,8,Loyal Customers
cust_004370,289,3,2900.7799999999997,2,4,4,10,Champions
cust_004372,10,1,76.3,4,1,1,6,Potential Loyalists
cust_004374,235,2,910.0999999999999,3,3,3,9,Loyal Customers
cust_004376,570,1,148.53,1,1,1,3,Needs Attention
cust_004377,721,1,63.11,1,1,1,3,Needs Attention
cust_004378,370,3,1003.51,2,4,3,9,Loyal Customers
cust_004379,441,2,2408.49,1,3,4,8,Loyal Customers
cust_004380,487,2,368.52,1,3,2,6,Potential Loyalists
cust_004381,26,2,2500.3,4,3,4,11,Champions
cust_004382,34,2,571.99,4,3,2,9,Loyal Customers
cust_004383,106,1,196.47,3,1,1,5,Needs Attention
cust_004384,422,1,909.53,2,1,3,6,Potential Loyalists
cust_004386,391,1,72.33999999999999,2,1,1,4,Needs Attention
cust_004388,27,1,3275.48,4,1,4,9,Loyal Customers
cust_004389,61,1,321.34,4,1,2,7,Potential Loyalists
cust_004390,155,2,2852.53,3,3,4,10,Champions
cust_004392,375,1,2000.62,2,1,4,7,Potential Loyalists
cust_004394,630,2,473.59000000000003,1,3,2,6,Potential Loyalists
cust_004395,275,1,117.8,2,1,1,4,Needs Attention
cust_004396,656,1,946.08,1,1,3,5,At Risk (high value)
cust_004399,121,2,832.42,3,3,3,9,Loyal Customers
cust_004402,218,4,1428.31,3,4,3,10,Champions
cust_004403,221,1,218.08,3,1,1,5,Needs Attention
cust_004405,12,1,512.3199999999999,4,1,2,7,Potential Loyalists
cust_004406,1,2,844.4599999999999,4,3,3,10,Champions
cust_004407,546,1,1200.84,1,1,3,5,At Risk (high value)
cust_004408,288,2,318.02,2,3,2,7,Potential Loyalists
cust_004409,11,2,1035.71,4,3,3,10,Champions
cust_004412,162,2,494.6,3,3,2,8,Loyal Customers
cust_004413,561,1,1222.13,1,1,3,5,At Risk (high value)
cust_004414,36,1,935.63,4,1,3,8,Loyal Customers
cust_004415,205,1,79.78,3,1,1,5,Needs Attention
cust_004416,622,1,170.29999999999998,1,1,1,3,Needs Attention
cust_004418,538,1,674.46,1,1,3,5,At Risk (high value)
cust_004419,244,2,431.07000000000005,2,3,2,7,Potential Loyalists
cust_004421,455,1,166.16,1,1,1,3,Needs Attention
cust_004422,4,3,1198.96,4,4,3,11,Champions
cust_004423,619,1,1684.79,1,1,3,5,At Risk (high value)
cust_004424,364,1,2285.75,2,1,4,7,Potential Loyalists
cust_004425,726,1,142.63000000000002,1,1,1,3,Needs Attention
cust_004426,329,3,1048.02,2,4,3,9,Loyal Customers
cust_004427,220,2,342.65999999999997,3,3,2,8,Loyal Customers
cust_004428,12,2,941.3700000000001,4,3,3,10,Champions
cust_004429,701,1,596.17,1,1,3,5,At Risk (high value)
cust_004430,657,1,2177.19,1,1,4,6,Potential Loyalists
cust_004431,97,5,3749.94,3,4,4,11,Champions
cust_004432,445,1,523.21,1,1,2,4,Needs Attention
cust_004433,301,2,689.4300000000001,2,3,3,8,Loyal Customers
cust_004434,275,1,113.01,2,1,1,4,Needs Attention
cust_004435,533,2,3127.46,1,3,4,8,Loyal Customers
cust_004437,420,1,1469.81,2,1,3,6,Potential Loyalists
