order_id,customer_id,customer_state,product_category,price,freight_value,payment_type,payment_installments,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_days,is_late,review_score
ord_011720,cust_005538,SC,housewares,314.6,22.08,credit_card,7,2023-11-18,2023-11-30,2023-12-02,12,0,4.0
ord_002864,cust_001884,SP,housewares,233.01,7.43,credit_card,1,2023-11-18,2023-11-23,2023-11-27,5,0,5.0
ord_002575,cust_000770,RS,housewares,119.42,6.86,credit_card,2,2023-11-18,2023-11-26,2023-12-01,8,0,5.0
ord_011131,cust_005415,SP,furniture,2286.93,215.5,credit_card,8,2023-11-18,2023-11-24,2023-11-28,6,0,5.0
ord_008584,cust_002372,RJ,sports_leisure,558.73,75.57,credit_card,2,2023-11-18,2023-11-26,2023-12-01,8,0,4.0
ord_006343,cust_003145,RJ,housewares,286.74,20.38,credit_card,3,2023-11-18,2023-11-20,2023-11-25,2,0,4.0
ord_002724,cust_007166,MG,fashion,217.79,15.62,credit_card,7,2023-11-19,2023-11-27,2023-12-02,8,0,5.0
ord_011219,cust_002072,BA,electronics,1133.08,102.32,credit_card,3,2023-11-19,2023-11-23,2023-11-27,4,0,4.0
ord_009166,cust_008084,RJ,sports_leisure,600.2,34.54,credit_card,9,2023-11-19,2023-11-27,2023-12-02,8,0,5.0
ord_011840,cust_007802,PR,computers_accessories,724.89,43.94,credit_card,4,2023-11-19,2023-11-25,2023-11-30,6,0,4.0
ord_010474,cust_003007,RS,beauty_health,256.82,24.74,credit_card,6,2023-11-19,2023-11-27,2023-12-02,8,0,4.0
ord_009938,cust_003239,GO,electronics,2183.14,161.63,boleto,1,2023-11-19,2023-11-27,2023-12-02,8,0,5.0
ord_004343,cust_004922,PR,electronics,1685.19,252.72,credit_card,8,2023-11-19,2023-11-28,2023-12-03,9,0,3.0
ord_009235,cust_001618,MG,housewares,182.98,23.99,boleto,1,2023-11-19,2023-11-29,2023-11-27,10,1,4.0
ord_007266,cust_008325,SP,computers_accessories,739.06,104.46,boleto,1,2023-11-19,2023-12-01,2023-11-29,12,1,1.0
ord_004261,cust_008644,CE,fashion,133.76,4.35,credit_card,6,2023-11-19,2023-11-25,2023-11-30,6,0,5.0
ord_005578,cust_008992,RJ,sports_leisure,106.68,5.73,credit_card,2,2023-11-19,2023-11-24,2023-11-29,5,0,5.0
ord_008572,cust_008261,SP,fashion,33.45,2.35,credit_card,8,2023-11-19,2023-11-29,2023-12-02,10,0,5.0
ord_005209,cust_000145,RJ,electronics,2443.4,331.36,credit_card,8,2023-11-19,2023-11-25,2023-11-30,6,0,3.0
ord_003440,cust_000602,RJ,fashion,273.65,31.15,credit_card,6,2023-11-19,2023-11-28,2023-12-03,9,0,3.0
ord_008601,cust_006673,GO,computers_accessories,1005.73,57.47,debit_card,1,2023-11-20,2023-11-25,2023-11-29,5,0,4.0
ord_006961,cust_004213,SC,computers_accessories,1510.38,133.6,credit_card,3,2023-11-20,2023-11-28,2023-12-03,8,0,5.0
ord_004382,cust_004933,CE,electronics,953.97,58.8,boleto,1,2023-11-20,2023-11-29,2023-12-04,9,0,5.0
ord_011952,cust_002665,CE,fashion,370.0,18.46,credit_card,7,2023-11-20,2023-11-29,2023-12-04,9,0,4.0
ord_010098,cust_004030,SP,beauty_health,186.31,17.05,credit_card,9,2023-11-20,2023-11-23,2023-11-28,3,0,3.0
ord_007312,cust_006227,RJ,sports_leisure,370.83,13.5,credit_card,5,2023-11-20,2023-11-26,2023-12-01,6,0,2.0
ord_002982,cust_000719,SP,fashion,267.73,38.26,boleto,1,2023-11-20,2023-11-29,2023-12-04,9,0,5.0
ord_002005,cust_005439,RS,furniture,1277.67,148.39,boleto,1,2023-11-20,2023-11-25,2023-11-30,5,0,3.0
ord_011164,cust_003312,RJ,housewares,74.15,4.61,credit_card,5,2023-11-20,2023-11-25,2023-11-30,5,0,3.0
ord_002017,cust_006910,MG,garden_tools,120.43,6.55,credit_card,5,2023-11-20,2023-11-30,2023-12-02,10,0,5.0
ord_003261,cust_004769,RJ,fashion,301.87,17.63,credit_card,5,2023-11-20,2023-11-29,2023-12-04,9,0,3.0
ord_010785,cust_006792,SP,housewares,204.85,18.12,credit_card,2,2023-11-20,2023-11-23,2023-11-28,3,0,5.0
ord_010522,cust_008992,BA,beauty_health,69.58,8.16,credit_card,5,2023-11-20,2023-11-26,2023-12-01,6,0,5.0
ord_006851,cust_005993,SP,furniture,1238.33,79.68,credit_card,5,2023-11-20,2023-11-26,2023-12-01,6,0,4.0
ord_003264,cust_002972,RJ,sports_leisure,529.87,21.71,boleto,1,2023-11-20,2023-11-24,2023-11-29,4,0,5.0
ord_008502,cust_003540,MG,fashion,391.59,23.55,credit_card,9,2023-11-20,2023-11-26,2023-12-01,6,0,4.0
ord_004123,cust_000090,SP,toys,94.71,8.98,credit_card,6,2023-11-20,2023-11-22,2023-11-27,2,0,4.0
ord_001739,cust_007227,RS,electronics,312.91,46.75,credit_card,6,2023-11-20,2023-11-25,2023-11-30,5,0,3.0
ord_001061,cust_002573,SP,furniture,1655.81,199.09,credit_card,4,2023-11-20,2023-11-28,2023-12-03,8,0,5.0
ord_006900,cust_001823,SP,electronics,685.21,32.16,credit_card,8,2023-11-20,2023-11-23,2023-11-28,3,0,4.0
ord_011403,cust_006457,SP,sports_leisure,638.35,86.04,boleto,1,2023-11-21,2023-11-29,2023-12-04,8,0,5.0
ord_005324,cust_003114,SP,sports_leisure,613.43,27.56,boleto,1,2023-11-21,2023-11-29,2023-12-04,8,0,4.0
ord_011924,cust_005301,SC,electronics,1702.3,184.18,credit_card,2,2023-11-21,2023-12-03,2023-12-01,12,1,3.0
ord_010526,cust_008871,SP,housewares,269.12,26.98,credit_card,7,2023-11-21,2023-11-26,2023-12-01,5,0,3.0
ord_002650,cust_006591,BA,housewares,267.12,11.93,credit_card,6,2023-11-21,2023-11-27,2023-12-02,6,0,4.0
ord_007092,cust_000966,SP,computers_accessories,1742.31,230.68,credit_card,2,2023-11-21,2023-11-28,2023-12-03,7,0,4.0
ord_000855,cust_005142,RJ,toys,91.91,10.41,voucher,1,2023-11-21,2023-12-01,2023-11-29,10,1,1.0
ord_007337,cust_000421,RJ,fashion,328.67,38.68,credit_card,2,2023-11-21,2023-11-24,2023-11-29,3,0,5.0
ord_003226,cust_000166,RJ,computers_accessories,930.57,52.93,voucher,1,2023-11-21,2023-11-27,2023-12-02,6,0,4.0
ord_010200,cust_000845,SP,furniture,1797.77,195.14,debit_card,1,2023-11-21,2023-11-30,2023-12-05,9,0,5.0
ord_007381,cust_006382,MG,toys,212.07,24.44,credit_card,6,2023-11-21,2023-11-29,2023-12-04,8,0,5.0
ord_001431,cust_008586,SC,computers_accessories,434.13,14.01,credit_card,5,2023-11-21,2023-11-25,2023-11-30,4,0,2.0
ord_001940,cust_004268,SC,computers_accessories,1330.0,86.35,credit_card,1,2023-11-21,2023-11-26,2023-12-01,5,0,5.0
ord_007411,cust_007804,SP,books,101.71,10.13,credit_card,2,2023-11-21,2023-11-25,2023-11-30,4,0,5.0
ord_001250,cust_007878,SC,housewares,147.85,22.0,boleto,1,2023-11-21,2023-11-27,2023-12-02,6,0,5.0
ord_003368,cust_002305,PR,computers_accessories,1562.77,222.37,credit_card,8,2023-11-21,2023-11-30,2023-12-05,9,0,2.0
ord_003409,cust_004138,RS,beauty_health,109.68,10.36,credit_card,3,2023-11-22,2023-11-27,2023-12-02,5,0,5.0
ord_005659,cust_005481,SP,garden_tools,188.31,14.1,credit_card,2,2023-11-22,2023-11-28,2023-12-03,6,0,5.0
ord_011764,cust_003097,RJ,housewares,177.87,13.16,credit_card,3,2023-11-22,2023-11-24,2023-11-29,2,0,1.0
ord_006887,cust_000235,SP,beauty_health,31.45,3.45,credit_card,6,2023-11-22,2023-11-30,2023-12-05,8,0,5.0
ord_008978,cust_000634,RJ,computers_accessories,429.73,61.04,credit_card,1,2023-11-22,2023-11-27,2023-12-02,5,0,4.0
ord_008892,cust_003937,BA,toys,129.78,8.83,voucher,1,2023-11-22,2023-11-24,2023-11-29,2,0,4.0
ord_000096,cust_002454,SP,computers_accessories,969.64,50.72,credit_card,3,2023-11-22,2023-11-30,2023-12-05,8,0,5.0
ord_003552,cust_000018,SP,toys,114.78,5.33,credit_card,3,2023-11-22,2023-11-27,2023-12-02,5,0,
ord_003639,cust_006457,MG,beauty_health,197.42,23.66,credit_card,9,2023-11-22,2023-11-26,2023-12-01,4,0,4.0
ord_000588,cust_003324,PR,books,50.85,5.72,credit_card,8,2023-11-22,2023-11-28,2023-11-30,6,0,5.0
ord_008175,cust_006594,SP,furniture,2675.44,352.06,credit_card,8,2023-11-22,2023-11-25,2023-11-30,3,0,5.0
ord_002924,cust_001772,RS,housewares,105.06,4.94,credit_card,5,2023-11-22,2023-11-25,2023-11-30,3,0,5.0
ord_010067,cust_005161,GO,sports_leisure,546.39,56.78,credit_card,3,2023-11-22,2023-11-30,2023-12-04,8,0,4.0
ord_001991,cust_007788,BA,housewares,103.7,9.46,credit_card,3,2023-11-22,2023-11-24,2023-11-29,2,0,3.0
ord_004747,cust_000171,SP,toys,110.39,12.61,credit_card,8,2023-11-23,2023-12-02,2023-12-07,9,0,3.0
ord_006112,cust_002500,GO,garden_tools,360.32,36.39,credit_card,7,2023-11-23,2023-11-30,2023-12-05,7,0,2.0
ord_004148,cust_005898,BA,computers_accessories,1388.99,167.92,boleto,1,2023-11-23,2023-12-04,2023-12-07,11,0,5.0
ord_002878,cust_004232,RS,housewares,298.38,21.23,credit_card,1,2023-11-23,2023-11-28,2023-12-02,5,0,4.0
ord_004746,cust_003956,SP,furniture,2543.34,237.08,credit_card,2,2023-11-23,2023-11-27,2023-12-02,4,0,5.0
ord_002682,cust_007730,MG,toys,202.89,11.64,boleto,1,2023-11-23,2023-11-26,2023-12-01,3,0,1.0
ord_007251,cust_001875,SP,books,104.41,6.63,credit_card,4,2023-11-23,2023-11-29,2023-12-03,6,0,1.0
ord_004916,cust_006772,SP,housewares,36.26,1.12,credit_card,6,2023-11-23,2023-12-02,2023-12-06,9,0,3.0
ord_006316,cust_006622,SP,sports_leisure,481.65,69.47,credit_card,3,2023-11-23,2023-11-25,2023-11-30,2,0,4.0
ord_002736,cust_006068,SP,toys,164.73,23.53,boleto,1,2023-11-23,2023-11-29,2023-12-04,6,0,5.0
ord_010902,cust_007727,BA,books,48.48,3.33,credit_card,4,2023-11-23,2023-11-28,2023-12-02,5,0,5.0
ord_010733,cust_007366,RS,beauty_health,206.39,22.69,credit_card,1,2023-11-23,2023-11-28,2023-12-03,5,0,5.0
ord_003064,cust_008988,SP,beauty_health,45.49,4.3,credit_card,1,2023-11-23,2023-12-04,2023-12-07,11,0,3.0
ord_005530,cust_006923,RS,computers_accessories,626.77,39.68,credit_card,6,2023-11-23,2023-11-27,2023-12-02,4,0,4.0
ord_011696,cust_006060,SP,electronics,2303.03,112.05,boleto,1,2023-11-23,2023-11-25,2023-11-30,2,0,5.0
ord_004284,cust_005054,SP,books,77.36,11.51,credit_card,1,2023-11-23,2023-11-26,2023-12-01,3,0,3.0
ord_010055,cust_006931,RJ,fashion,417.97,57.64,credit_card,8,2023-11-23,2023-12-03,2023-12-07,10,0,4.0
ord_001018,cust_003054,RJ,housewares,277.59,40.25,boleto,1,2023-11-23,2023-12-03,2023-12-07,10,0,4.0
ord_011027,cust_002466,MG,housewares,314.99,43.0,credit_card,8,2023-11-23,2023-11-26,2023-12-01,3,0,4.0
ord_000539,cust_001531,GO,fashion,141.47,10.19,credit_card,9,2023-11-23,2023-11-30,2023-12-02,7,0,3.0
ord_005876,cust_008564,SP,fashion,210.81,28.59,credit_card,5,2023-11-23,2023-11-27,2023-12-02,4,0,4.0
ord_004468,cust_000297,SP,toys,39.54,3.87,boleto,1,2023-11-23,2023-11-26,2023-12-01,3,0,5.0
ord_005602,cust_006401,RJ,beauty_health,77.75,8.6,credit_card,5,2023-11-23,2023-12-01,2023-12-06,8,0,4.0
ord_007668,cust_003414,RJ,fashion,378.39,11.51,credit_card,2,2023-11-23,2023-11-30,2023-12-04,7,0,5.0
ord_003719,cust_006033,RS,sports_leisure,479.61,46.87,credit_card,7,2023-11-23,2023-11-25,2023-11-30,2,0,1.0
ord_010641,cust_004889,MG,sports_leisure,130.49,5.93,credit_card,2,2023-11-23,2023-12-03,2023-12-07,10,0,5.0
ord_004257,cust_004266,CE,books,46.97,3.86,credit_card,9,2023-11-24,2023-11-28,2023-12-03,4,0,2.0
ord_004944,cust_003553,SP,computers_accessories,815.11,84.05,credit_card,1,2023-11-24,2023-11-28,2023-12-02,4,0,5.0
ord_008547,cust_006818,RJ,computers_accessories,451.98,20.14,credit_card,3,2023-11-24,2023-11-26,2023-12-01,2,0,4.0
ord_004981,cust_007987,GO,fashion,374.42,20.02,boleto,1,2023-11-24,2023-11-28,2023-12-03,4,0,5.0
ord_002902,cust_005621,PR,housewares,95.47,4.47,credit_card,1,2023-11-24,2023-11-30,2023-12-05,6,0,5.0
ord_005526,cust_006665,RJ,computers_accessories,290.1,26.2,credit_card,7,2023-11-24,2023-12-01,2023-12-05,7,0,5.0
ord_001809,cust_004443,BA,housewares,222.51,18.64,credit_card,7,2023-11-24,2023-12-02,2023-12-07,8,0,2.0
ord_008800,cust_002529,SC,furniture,534.73,68.0,credit_card,6,2023-11-24,2023-12-02,2023-12-07,8,0,4.0
ord_002734,cust_003825,SC,housewares,161.47,19.04,voucher,1,2023-11-24,2023-12-02,2023-12-07,8,0,4.0
ord_003284,cust_003731,MG,toys,184.66,24.34,credit_card,7,2023-11-24,2023-11-29,2023-12-04,5,0,4.0
ord_003873,cust_004134,PR,electronics,2310.16,91.79,credit_card,9,2023-11-24,2023-11-29,2023-12-04,5,0,5.0
ord_005469,cust_006230,RS,fashion,169.65,18.91,credit_card,3,2023-11-24,2023-12-02,2023-12-07,8,0,5.0
ord_000698,cust_006777,SP,beauty_health,258.31,34.36,credit_card,7,2023-11-24,2023-12-04,2023-12-07,10,0,3.0
ord_001369,cust_007266,SP,sports_leisure,563.18,36.7,credit_card,5,2023-11-24,2023-11-26,2023-12-01,2,0,5.0
ord_001528,cust_005631,PR,housewares,78.88,4.36,credit_card,2,2023-11-24,2023-11-26,2023-12-01,2,0,3.0
ord_004037,cust_008924,GO,electronics,2143.33,238.25,debit_card,1,2023-11-24,2023-12-03,2023-12-08,9,0,4.0
ord_007302,cust_005322,MG,housewares,129.14,6.8,voucher,1,2023-11-24,2023-12-02,2023-12-05,8,0,
ord_002833,cust_000436,MG,toys,191.76,25.39,credit_card,4,2023-11-24,2023-12-02,2023-12-07,8,0,4.0
ord_005283,cust_001104,RS,beauty_health,103.25,8.63,credit_card,1,2023-11-24,2023-11-28,2023-12-03,4,0,2.0
ord_001340,cust_000571,RJ,fashion,424.35,53.32,credit_card,8,2023-11-25,2023-11-29,2023-12-04,4,0,3.0
ord_008757,cust_005724,SC,beauty_health,136.33,20.35,credit_card,1,2023-11-25,2023-12-03,2023-12-08,8,0,4.0
ord_008834,cust_008252,PR,sports_leisure,524.25,43.06,credit_card,1,2023-11-25,2023-12-05,2023-12-07,10,0,3.0
ord_003128,cust_002161,SP,electronics,1013.5,102.13,credit_card,1,2023-11-25,2023-11-28,2023-12-03,3,0,5.0
ord_007321,cust_004566,RJ,beauty_health,208.11,30.9,credit_card,4,2023-11-25,2023-11-28,2023-12-03,3,0,4.0
ord_001716,cust_005047,RJ,furniture,2201.22,295.56,credit_card,7,2023-11-25,2023-12-02,2023-12-07,7,0,4.0
ord_000720,cust_001276,RS,housewares,37.64,1.62,credit_card,8,2023-11-25,2023-11-30,2023-12-05,5,0,5.0
ord_006498,cust_000078,SC,sports_leisure,104.09,3.78,credit_card,5,2023-11-25,2023-12-02,2023-12-07,7,0,4.0
ord_010921,cust_005707,SC,garden_tools,311.54,45.31,boleto,1,2023-11-25,2023-12-01,2023-12-06,6,0,5.0
ord_004698,cust_000507,SC,garden_tools,69.98,6.37,credit_card,9,2023-11-25,2023-12-02,2023-12-07,7,0,4.0
ord_005580,cust_002779,PR,beauty_health,204.59,22.46,boleto,1,2023-11-25,2023-11-29,2023-12-04,4,0,5.0
ord_008322,cust_005914,MG,fashion,395.37,48.36,credit_card,1,2023-11-25,2023-12-03,2023-12-08,8,0,3.0
ord_005501,cust_000815,MG,toys,91.29,5.1,credit_card,7,2023-11-25,2023-12-02,2023-12-07,7,0,5.0
ord_007085,cust_002738,SP,beauty_health,89.95,11.94,credit_card,6,2023-11-25,2023-12-04,2023-12-09,9,0,5.0
ord_010290,cust_004971,CE,electronics,1696.59,250.15,boleto,1,2023-11-26,2023-11-29,2023-12-04,3,0,2.0
ord_004642,cust_008572,GO,electronics,2172.43,130.92,credit_card,6,2023-11-26,2023-12-02,2023-12-07,6,0,5.0
ord_000866,cust_008389,PR,garden_tools,326.36,11.06,credit_card,6,2023-11-26,2023-11-30,2023-12-05,4,0,4.0
ord_000628,cust_004780,PE,computers_accessories,195.16,21.62,boleto,1,2023-11-26,2023-12-01,2023-12-06,5,0,5.0
ord_009575,cust_002107,PR,books,45.94,2.05,credit_card,4,2023-11-26,2023-11-28,2023-12-03,2,0,5.0
ord_008571,cust_006939,MG,books,122.4,7.46,voucher,1,2023-11-26,2023-11-28,2023-12-03,2,0,4.0
ord_000963,cust_005975,SP,electronics,935.72,79.82,credit_card,9,2023-11-26,2023-11-29,2023-12-04,3,0,5.0
ord_003476,cust_007296,SP,housewares,188.5,19.27,credit_card,7,2023-11-26,2023-11-28,2023-12-03,2,0,4.0
ord_005375,cust_002883,PE,computers_accessories,722.65,27.82,credit_card,2,2023-11-26,2023-12-02,2023-12-07,6,0,1.0
ord_000093,cust_008392,PE,sports_leisure,197.95,20.54,credit_card,3,2023-11-26,2023-12-04,2023-12-07,8,0,3.0
ord_001267,cust_001913,SP,fashion,48.83,4.7,credit_card,4,2023-11-26,2023-11-29,2023-12-04,3,0,4.0
ord_010492,cust_000328,RJ,beauty_health,233.46,7.76,boleto,1,2023-11-26,2023-11-30,2023-12-04,4,0,5.0
ord_010053,cust_007081,RJ,garden_tools,333.33,11.2,credit_card,9,2023-11-26,2023-11-30,2023-12-05,4,0,3.0
ord_011854,cust_003512,PR,toys,84.49,4.87,credit_card,7,2023-11-26,2023-11-29,2023-12-04,3,0,5.0
ord_003444,cust_006864,SP,computers_accessories,1190.91,43.78,credit_card,8,2023-11-26,2023-11-28,2023-12-03,2,0,4.0
ord_005298,cust_001067,SP,furniture,2950.22,250.96,credit_card,8,2023-11-26,2023-11-30,2023-12-05,4,0,4.0
ord_003748,cust_004804,PR,fashion,301.11,28.91,credit_card,5,2023-11-26,2023-12-03,2023-12-08,7,0,5.0
ord_010001,cust_005445,RJ,housewares,186.44,13.83,credit_card,4,2023-11-26,2023-11-30,2023-12-05,4,0,5.0
ord_001301,cust_002745,BA,garden_tools,76.94,3.43,credit_card,7,2023-11-27,2023-12-02,2023-12-07,5,0,5.0
ord_000076,cust_005276,RJ,furniture,2440.59,252.14,debit_card,1,2023-11-27,2023-11-30,2023-12-05,3,0,2.0
ord_005311,cust_004943,SP,electronics,928.25,61.79,credit_card,2,2023-11-27,2023-12-05,2023-12-07,8,0,4.0
ord_002779,cust_002841,SP,electronics,1813.91,87.48,credit_card,1,2023-11-27,2023-11-30,2023-12-05,3,0,5.0
ord_010755,cust_002446,SP,garden_tools,31.58,1.58,credit_card,8,2023-11-27,2023-11-29,2023-12-04,2,0,2.0
ord_000081,cust_005463,CE,electronics,1538.22,59.41,credit_card,3,2023-11-27,2023-11-30,2023-12-05,3,0,5.0
ord_000220,cust_003108,GO,sports_leisure,486.2,64.78,boleto,1,2023-11-27,2023-12-05,2023-12-10,8,0,5.0
ord_007333,cust_007959,RJ,electronics,1351.65,139.19,credit_card,4,2023-11-27,2023-12-04,2023-12-09,7,0,5.0
ord_011650,cust_005949,SP,furniture,3069.25,323.63,credit_card,5,2023-11-27,2023-11-30,2023-12-05,3,0,1.0
ord_002270,cust_002324,RS,sports_leisure,442.89,48.9,credit_card,9,2023-11-27,2023-12-10,2023-12-08,13,1,4.0
ord_008617,cust_003157,SP,fashion,319.07,46.15,credit_card,9,2023-11-27,2023-12-02,2023-12-07,5,0,3.0
ord_009341,cust_006668,GO,beauty_health,238.74,23.56,credit_card,7,2023-11-27,2023-11-30,2023-12-05,3,0,3.0
ord_005415,cust_001716,SP,beauty_health,39.35,2.45,credit_card,8,2023-11-27,2023-12-01,2023-12-05,4,0,5.0
ord_008486,cust_005141,RJ,electronics,1567.42,129.63,credit_card,9,2023-11-27,2023-12-04,2023-12-09,7,0,1.0
ord_000043,cust_006235,SP,computers_accessories,1587.53,160.08,boleto,1,2023-11-27,2023-11-29,2023-12-04,2,0,5.0
ord_000070,cust_004887,SP,books,73.8,9.29,credit_card,8,2023-11-27,2023-12-04,2023-12-09,7,0,5.0
ord_000492,cust_007330,SP,electronics,749.3,59.43,credit_card,9,2023-11-27,2023-12-05,2023-12-10,8,0,3.0
ord_004973,cust_000478,SP,beauty_health,120.16,4.96,credit_card,5,2023-11-27,2023-12-02,2023-12-07,5,0,4.0
ord_008026,cust_006282,SP,furniture,2588.75,231.87,credit_card,4,2023-11-27,2023-12-06,2023-12-09,9,0,5.0
ord_005948,cust_006856,SP,housewares,299.82,42.39,credit_card,5,2023-11-28,2023-12-04,2023-12-08,6,0,4.0
ord_002024,cust_000769,SC,fashion,345.48,31.59,credit_card,4,2023-11-28,2023-12-04,2023-12-09,6,0,5.0
ord_002106,cust_007902,RS,sports_leisure,380.46,40.8,credit_card,3,2023-11-28,2023-12-14,2023-12-12,16,1,3.0
ord_011211,cust_003831,CE,fashion,94.27,9.08,credit_card,1,2023-11-28,2023-12-04,2023-12-09,6,0,3.0
ord_004344,cust_008090,SP,computers_accessories,559.35,23.34,boleto,1,2023-11-28,2023-12-02,2023-12-07,4,0,3.0
ord_002845,cust_001589,SC,sports_leisure,525.62,53.1,credit_card,4,2023-11-28,2023-12-05,2023-12-10,7,0,1.0
ord_000652,cust_004530,SP,books,27.75,1.27,credit_card,2,2023-11-28,2023-12-06,2023-12-11,8,0,5.0
ord_006839,cust_002001,MG,fashion,204.98,18.27,credit_card,6,2023-11-28,2023-12-02,2023-12-07,4,0,5.0
ord_011971,cust_006541,PR,housewares,232.72,24.03,credit_card,1,2023-11-28,2023-11-30,2023-12-05,2,0,4.0
ord_001111,cust_004150,PR,computers_accessories,651.48,45.07,credit_card,9,2023-11-28,2023-12-07,2023-12-12,9,0,3.0
ord_000394,cust_004452,RJ,fashion,222.46,30.64,voucher,1,2023-11-28,2023-12-01,2023-12-06,3,0,1.0
ord_000505,cust_005293,SP,books,66.25,5.51,credit_card,6,2023-11-28,2023-12-03,2023-12-08,5,0,5.0
ord_001230,cust_001165,SP,fashion,304.53,24.18,boleto,1,2023-11-28,2023-12-01,2023-12-06,3,0,4.0
ord_005802,cust_008236,MG,beauty_health,132.36,9.29,credit_card,1,2023-11-28,2023-12-06,2023-12-10,8,0,5.0
ord_003570,cust_006160,SP,furniture,2905.44,138.38,boleto,1,2023-11-28,2023-12-08,2023-12-11,10,0,5.0
ord_005953,cust_005517,SP,garden_tools,226.84,23.76,credit_card,8,2023-11-28,2023-12-06,2023-12-09,8,0,4.0
ord_004859,cust_004534,GO,housewares,159.01,15.28,credit_card,8,2023-11-28,2023-12-01,2023-12-06,3,0,2.0
ord_006521,cust_003675,SP,beauty_health,115.59,3.64,credit_card,8,2023-11-29,2023-12-02,2023-12-06,3,0,4.0
ord_009484,cust_002593,SP,fashion,192.45,22.61,credit_card,9,2023-11-29,2023-12-01,2023-12-06,2,0,4.0
ord_002702,cust_002567,MG,computers_accessories,1637.93,160.16,credit_card,6,2023-11-29,2023-12-05,2023-12-10,6,0,5.0
ord_006825,cust_000992,SP,housewares,121.12,13.87,credit_card,1,2023-11-29,2023-12-03,2023-12-08,4,0,4.0
ord_003319,cust_008058,SP,furniture,2652.42,244.02,credit_card,2,2023-11-29,2023-12-06,2023-12-11,7,0,2.0
ord_003464,cust_005668,SP,fashion,178.7,7.05,credit_card,1,2023-11-29,2023-12-07,2023-12-12,8,0,5.0
ord_002928,cust_008967,SP,sports_leisure,455.37,43.39,voucher,1,2023-11-29,2023-12-05,2023-12-10,6,0,4.0
ord_000684,cust_006254,MG,housewares,155.2,21.81,boleto,1,2023-11-29,2023-12-02,2023-12-07,3,0,4.0
ord_002957,cust_002064,MG,sports_leisure,467.83,21.31,credit_card,4,2023-11-29,2023-12-08,2023-12-13,9,0,4.0
ord_000051,cust_007555,SP,garden_tools,241.54,25.87,credit_card,7,2023-11-29,2023-12-05,2023-12-10,6,0,2.0
ord_009584,cust_003928,RJ,fashion,139.79,7.98,credit_card,2,2023-11-29,2023-12-02,2023-12-07,3,0,3.0
ord_001896,cust_006525,RJ,housewares,212.37,30.93,credit_card,2,2023-11-29,2023-12-05,2023-12-10,6,0,4.0
ord_003849,cust_006034,MG,electronics,2049.12,224.92,credit_card,9,2023-11-29,2023-12-05,2023-12-10,6,0,4.0
ord_002970,cust_005818,GO,toys,26.39,2.13,credit_card,8,2023-11-29,2023-12-07,2023-12-12,8,0,4.0
ord_008165,cust_008643,PE,electronics,1593.85,228.97,credit_card,8,2023-11-29,2023-12-10,2023-12-08,11,1,3.0
ord_003852,cust_006065,GO,fashion,323.93,33.01,credit_card,6,2023-11-29,2023-12-02,2023-12-07,3,0,1.0
ord_006874,cust_005988,RS,housewares,292.67,36.38,debit_card,1,2023-11-29,2023-12-07,2023-12-12,8,0,
ord_004753,cust_006748,RS,electronics,956.01,88.42,credit_card,9,2023-11-29,2023-12-05,2023-12-10,6,0,5.0
ord_006914,cust_008343,RJ,fashion,360.77,35.4,credit_card,6,2023-11-29,2023-12-01,2023-12-06,2,0,4.0
ord_000140,cust_006776,RS,housewares,235.56,18.97,boleto,1,2023-11-29,2023-12-05,2023-12-10,6,0,4.0
ord_003230,cust_003489,GO,garden_tools,120.12,12.04,credit_card,4,2023-11-29,2023-12-01,2023-12-06,2,0,5.0
ord_004752,cust_004675,RJ,toys,165.33,21.74,credit_card,4,2023-11-29,2023-12-03,2023-12-06,4,0,3.0
ord_001975,cust_007451,BA,housewares,206.04,15.24,credit_card,6,2023-11-30,2023-12-06,2023-12-10,6,0,5.0
ord_010459,cust_004177,RJ,electronics,1520.11,205.75,credit_card,7,2023-11-30,2023-12-05,2023-12-10,5,0,
ord_000268,cust_004642,PE,computers_accessories,589.56,79.54,credit_card,2,2023-11-30,2023-12-06,2023-12-11,6,0,5.0
ord_006141,cust_008638,SP,housewares,230.6,13.9,boleto,1,2023-11-30,2023-12-09,2023-12-13,9,0,5.0
ord_002859,cust_007927,MG,electronics,1424.97,150.92,boleto,1,2023-11-30,2023-12-12,2023-12-10,12,1,3.0
ord_003040,cust_007557,GO,beauty_health,21.05,3.04,credit_card,2,2023-11-30,2023-12-04,2023-12-09,4,0,5.0
ord_006106,cust_003385,PR,fashion,180.65,8.29,credit_card,1,2023-11-30,2023-12-06,2023-12-09,6,0,5.0
ord_007904,cust_000870,RJ,fashion,78.1,8.6,boleto,1,2023-11-30,2023-12-02,2023-12-07,2,0,4.0
ord_006268,cust_003787,BA,sports_leisure,355.21,11.83,credit_card,2,2023-11-30,2023-12-06,2023-12-11,6,0,4.0
ord_002393,cust_008179,BA,garden_tools,182.69,9.61,credit_card,8,2023-11-30,2023-12-09,2023-12-14,9,0,5.0
ord_002240,cust_007345,PR,computers_accessories,449.57,38.65,boleto,1,2023-11-30,2023-12-07,2023-12-12,7,0,5.0
ord_003381,cust_008475,SC,beauty_health,195.98,25.33,credit_card,9,2023-11-30,2023-12-06,2023-12-11,6,0,4.0
